provider,account_number,monthly_amount,payment_status,user_id,payment_history
Tenaga Nasional,97399867,86.85,Paid,2fe77c0a-a17e-4336-87d6-9cf81e35acb2,"[{""month"": ""2024-11"", ""amount"": 407.68, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 268.19, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 452.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 352.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 404.8, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 435.44, ""status"": ""Paid""}]"
Air Selangor,9992823,280.89,Paid,a121e699-6141-4bcc-9235-d7403be2ff87,"[{""month"": ""2024-11"", ""amount"": 380.89, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 420.76, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 149.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 128.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 407.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 168.45, ""status"": ""Paid""}]"
Time Internet,79654370,232.16,Paid,a121e699-6141-4bcc-9235-d7403be2ff87,"[{""month"": ""2024-11"", ""amount"": 93.72, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 134.02, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 216.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 427.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 352.73, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 113.47, ""status"": ""Paid""}]"
Time Internet,69519434,186.72,Paid,b2bc54f7-5ef8-401f-9af1-5070f4b40fef,"[{""month"": ""2024-11"", ""amount"": 422.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 179.25, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 151.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 477.89, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 272.55, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 372.94, ""status"": ""Paid""}]"
Maxis,89256628,121.34,Paid,b2bc54f7-5ef8-401f-9af1-5070f4b40fef,"[{""month"": ""2024-11"", ""amount"": 401.75, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 300.26, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 103.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 303.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 489.57, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 380.47, ""status"": ""Paid""}]"
Maxis,27040876,246.06,Paid,b2bc54f7-5ef8-401f-9af1-5070f4b40fef,"[{""month"": ""2024-11"", ""amount"": 203.04, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 116.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 390.86, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 129.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 163.3, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 486.33, ""status"": ""Late""}]"
Tenaga Nasional,52836366,122.32,Paid,894a18ce-3776-4dad-a6df-f1878b98877e,"[{""month"": ""2024-11"", ""amount"": 139.08, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 390.51, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 248.1, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 351.47, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 340.11, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 310.24, ""status"": ""Paid""}]"
Unifi,29121188,191.67,Paid,894a18ce-3776-4dad-a6df-f1878b98877e,"[{""month"": ""2024-11"", ""amount"": 91.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 416.55, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 139.33, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 201.52, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 331.88, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 434.72, ""status"": ""Pending""}]"
Tenaga Nasional,64383136,203.24,Paid,4312c377-b845-4366-a9e9-eb95df70b9f2,"[{""month"": ""2024-11"", ""amount"": 171.27, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 184.92, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 274.45, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 373.6, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 253.3, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 321.12, ""status"": ""Paid""}]"
Air Selangor,23720703,102.04,Paid,4312c377-b845-4366-a9e9-eb95df70b9f2,"[{""month"": ""2024-11"", ""amount"": 308.22, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 366.91, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 307.27, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 84.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 361.96, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 241.46, ""status"": ""Paid""}]"
Maxis,9866193,70.36,Paid,4312c377-b845-4366-a9e9-eb95df70b9f2,"[{""month"": ""2024-11"", ""amount"": 290.7, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 89.68, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 445.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 235.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 83.73, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 102.93, ""status"": ""Paid""}]"
Maxis,29769497,262.35,Paid,7030b471-abcd-4ceb-9fd7-357dc1052422,"[{""month"": ""2024-11"", ""amount"": 104.72, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 74.4, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 191.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 199.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 359.79, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 236.15, ""status"": ""Paid""}]"
Time Internet,12661353,67.21,Paid,7030b471-abcd-4ceb-9fd7-357dc1052422,"[{""month"": ""2024-11"", ""amount"": 223.44, ""status"": ""Pending""}, {""month"": ""2024-10"", ""amount"": 219.42, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 376.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 370.81, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 475.66, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 159.5, ""status"": ""Paid""}]"
Indah Water,63505355,251.54,Paid,7030b471-abcd-4ceb-9fd7-357dc1052422,"[{""month"": ""2024-11"", ""amount"": 361.5, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 196.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 296.95, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 369.74, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 164.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 289.85, ""status"": ""Paid""}]"
Maxis,97217025,290.55,Paid,defb5b4e-b6f3-40e3-9b56-325edcffc38d,"[{""month"": ""2024-11"", ""amount"": 79.31, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 427.89, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 396.76, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 321.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 133.83, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 250.32, ""status"": ""Paid""}]"
Tenaga Nasional,92741969,285.05,Paid,defb5b4e-b6f3-40e3-9b56-325edcffc38d,"[{""month"": ""2024-11"", ""amount"": 157.79, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 330.66, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 378.14, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 161.01, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 134.09, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 64.98, ""status"": ""Paid""}]"
Tenaga Nasional,64026318,270.97,Paid,defb5b4e-b6f3-40e3-9b56-325edcffc38d,"[{""month"": ""2024-11"", ""amount"": 421.63, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 253.43, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 371.41, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 203.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 55.95, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 299.11, ""status"": ""Paid""}]"
Air Selangor,9740859,280.95,Paid,defb5b4e-b6f3-40e3-9b56-325edcffc38d,"[{""month"": ""2024-11"", ""amount"": 213.02, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 254.05, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 146.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 454.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 461.24, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 342.47, ""status"": ""Paid""}]"
Air Selangor,35277172,201.67,Paid,0d51e75f-dea1-4b18-bc44-46d874434f73,"[{""month"": ""2024-11"", ""amount"": 165.09, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 280.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 245.61, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 77.19, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 433.89, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 187.13, ""status"": ""Paid""}]"
Unifi,50654539,110.8,Pending,0d51e75f-dea1-4b18-bc44-46d874434f73,"[{""month"": ""2024-11"", ""amount"": 105.31, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 341.86, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 118.55, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 69.47, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 258.62, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 53.29, ""status"": ""Late""}]"
Time Internet,26319179,134.41,Paid,0d51e75f-dea1-4b18-bc44-46d874434f73,"[{""month"": ""2024-11"", ""amount"": 494.46, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 299.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 240.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 241.78, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 477.58, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 337.19, ""status"": ""Paid""}]"
Unifi,5141615,200.35,Paid,8c8e1bed-b35c-4d71-98cd-127b1dce5d42,"[{""month"": ""2024-11"", ""amount"": 109.27, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 288.87, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 370.18, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 168.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 480.95, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 456.87, ""status"": ""Paid""}]"
Unifi,16827322,146.58,Paid,8c8e1bed-b35c-4d71-98cd-127b1dce5d42,"[{""month"": ""2024-11"", ""amount"": 73.9, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 306.21, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 242.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 286.39, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 274.52, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 428.98, ""status"": ""Paid""}]"
Maxis,58563283,114.13,Paid,8c8e1bed-b35c-4d71-98cd-127b1dce5d42,"[{""month"": ""2024-11"", ""amount"": 204.43, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 111.83, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 368.2, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 472.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 198.33, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 64.87, ""status"": ""Paid""}]"
Unifi,20113102,257.23,Pending,8c8e1bed-b35c-4d71-98cd-127b1dce5d42,"[{""month"": ""2024-11"", ""amount"": 491.5, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 497.25, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 483.73, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 388.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 70.25, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 495.06, ""status"": ""Paid""}]"
Time Internet,33570562,191.24,Paid,9c1588bd-185b-47ad-82fa-32ffe357e0fa,"[{""month"": ""2024-11"", ""amount"": 152.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 372.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 310.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 480.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 191.29, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 246.43, ""status"": ""Paid""}]"
Indah Water,43353130,235.74,Paid,9c1588bd-185b-47ad-82fa-32ffe357e0fa,"[{""month"": ""2024-11"", ""amount"": 231.63, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 101.52, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 332.33, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 218.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 311.46, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 317.62, ""status"": ""Paid""}]"
Maxis,93687025,297.64,Paid,9c1588bd-185b-47ad-82fa-32ffe357e0fa,"[{""month"": ""2024-11"", ""amount"": 225.14, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 456.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 253.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 411.76, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 403.55, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 486.62, ""status"": ""Paid""}]"
Indah Water,12737357,140.02,Paid,71f56c39-7c88-4577-88bc-96c5ef12ee38,"[{""month"": ""2024-11"", ""amount"": 497.69, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 149.82, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 366.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 70.89, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 88.09, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 444.14, ""status"": ""Paid""}]"
Unifi,34020829,153.18,Paid,71f56c39-7c88-4577-88bc-96c5ef12ee38,"[{""month"": ""2024-11"", ""amount"": 319.77, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 350.42, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 121.0, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 140.78, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 347.69, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 113.19, ""status"": ""Paid""}]"
Time Internet,45536478,277.94,Paid,71f56c39-7c88-4577-88bc-96c5ef12ee38,"[{""month"": ""2024-11"", ""amount"": 466.48, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 147.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 296.77, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 155.3, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 318.27, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 121.25, ""status"": ""Paid""}]"
Indah Water,91089464,81.65,Paid,71f56c39-7c88-4577-88bc-96c5ef12ee38,"[{""month"": ""2024-11"", ""amount"": 412.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 78.52, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 314.5, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 52.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 296.57, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 308.85, ""status"": ""Paid""}]"
Time Internet,23781415,165.95,Paid,aa4a8213-df00-4444-9cba-6a618760027e,"[{""month"": ""2024-11"", ""amount"": 215.98, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 455.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 315.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 347.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 491.45, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 149.0, ""status"": ""Paid""}]"
Maxis,89261309,137.13,Overdue,aa4a8213-df00-4444-9cba-6a618760027e,"[{""month"": ""2024-11"", ""amount"": 122.01, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 473.2, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 222.8, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 446.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 309.63, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 88.96, ""status"": ""Paid""}]"
Tenaga Nasional,74722789,257.59,Paid,a04dcfaf-8d6a-494a-8288-ab9a57769290,"[{""month"": ""2024-11"", ""amount"": 390.85, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 63.05, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 82.86, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 186.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 139.59, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 90.17, ""status"": ""Late""}]"
Time Internet,88415409,220.16,Paid,a04dcfaf-8d6a-494a-8288-ab9a57769290,"[{""month"": ""2024-11"", ""amount"": 265.12, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 369.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 160.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 383.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 302.32, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 332.69, ""status"": ""Paid""}]"
Time Internet,22707135,168.82,Pending,98d9c53e-541f-4894-b931-371abfc3cbbc,"[{""month"": ""2024-11"", ""amount"": 211.07, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 66.69, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 276.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 88.99, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 330.1, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 234.91, ""status"": ""Paid""}]"
Time Internet,38891171,157.28,Paid,98d9c53e-541f-4894-b931-371abfc3cbbc,"[{""month"": ""2024-11"", ""amount"": 137.96, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 163.63, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 241.47, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 458.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 80.86, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 171.93, ""status"": ""Paid""}]"
Maxis,55947379,87.85,Paid,97c299e1-d740-4756-8de8-3db92446f073,"[{""month"": ""2024-11"", ""amount"": 269.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 311.2, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 247.84, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 51.61, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 404.17, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 290.01, ""status"": ""Paid""}]"
Time Internet,95555022,88.84,Paid,97c299e1-d740-4756-8de8-3db92446f073,"[{""month"": ""2024-11"", ""amount"": 349.52, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 122.4, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 232.37, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 168.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 312.4, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 307.18, ""status"": ""Paid""}]"
Indah Water,82014924,197.7,Paid,c2571e98-653d-45b6-8d80-c5e58e16d8a9,"[{""month"": ""2024-11"", ""amount"": 223.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 110.96, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 156.05, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 75.56, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 355.15, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 224.46, ""status"": ""Paid""}]"
Maxis,8603396,253.58,Paid,c2571e98-653d-45b6-8d80-c5e58e16d8a9,"[{""month"": ""2024-11"", ""amount"": 78.98, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 434.09, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 88.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 265.12, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 188.49, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 436.4, ""status"": ""Paid""}]"
Maxis,27080588,218.91,Paid,c2571e98-653d-45b6-8d80-c5e58e16d8a9,"[{""month"": ""2024-11"", ""amount"": 114.36, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 90.15, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 101.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 187.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 150.27, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 81.01, ""status"": ""Paid""}]"
